"PROVINCIA","SECCION","Circuito","NOMBRE_CATEGORIA","NOMBRE_AGRUPACION","PASO","GRAL"
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","FRENTE DE TODOS",174,184
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","FRENTE NOS",0,1
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",138,171
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",4,6
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","VB",22,3
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","VII",0,3
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","VN",3,0
"Buenos Aires","Magdalena","0605","Presidente y Vicepresidente de la República","VR",0,0
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",625,418
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","CSCCC",9,12
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",202,190
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","FRENTE DE TODOS",3341,3483
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","FRENTE NOS",219,133
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3131,4048
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",160,117
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","VB",373,212
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","VII",2,0
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","VN",17,35
"Buenos Aires","Magdalena","0606","Presidente y Vicepresidente de la República","VR",3,5
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",9,5
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","CSCCC",0,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",0,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","FRENTE DE TODOS",30,31
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","FRENTE NOS",4,6
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",34,38
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",1,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","VB",2,4
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","VII",0,0
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","VN",2,1
"Buenos Aires","Magdalena","0607","Presidente y Vicepresidente de la República","VR",0,0
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",6,12
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","CSCCC",2,2
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",3,1
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","FRENTE DE TODOS",32,30
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","FRENTE NOS",0,2
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",67,75
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",0,2
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","VB",6,1
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","VII",0,0
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","VN",0,2
"Buenos Aires","Magdalena","0608","Presidente y Vicepresidente de la República","VR",0,0
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",22,25
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","CSCCC",0,0
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",3,10
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","FRENTE DE TODOS",37,90
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","FRENTE NOS",3,2
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",65,155
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",0,3
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","VB",4,4
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","VII",0,0
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","VN",0,1
"Buenos Aires","Magdalena","0609","Presidente y Vicepresidente de la República","VR",0,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",2,2
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","CSCCC",1,1
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",0,1
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","FRENTE DE TODOS",11,11
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","FRENTE NOS",1,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",14,27
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",0,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","VB",3,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","VII",0,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","VN",1,0
"Buenos Aires","Magdalena","0610","Presidente y Vicepresidente de la República","VR",0,0
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1321,936
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","CSCCC",18,20
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",452,400
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","FRENTE DE TODOS",4921,5687
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","FRENTE NOS",140,120
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",6879,8617
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",323,249
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","VB",335,157
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","VII",5,9
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","VN",81,91
"Buenos Aires","Quilmes","0783","Presidente y Vicepresidente de la República","VR",6,7
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1712,1266
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","CSCCC",18,22
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",660,508
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7133,7748
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","FRENTE NOS",256,171
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",6895,8767
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",387,254
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","VB",419,273
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","VII",7,0
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","VN",102,73
"Buenos Aires","Quilmes","0784","Presidente y Vicepresidente de la República","VR",1,5
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",3102,2367
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","CSCCC",25,30
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",1237,1005
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","FRENTE DE TODOS",11700,12650
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","FRENTE NOS",321,258
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",10684,13894
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",680,531
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","VB",672,370
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","VII",11,5
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","VN",206,161
"Buenos Aires","Quilmes","0785","Presidente y Vicepresidente de la República","VR",5,10
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1089,848
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","CSCCC",15,19
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",461,376
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7904,8145
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","FRENTE NOS",134,132
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4059,4884
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",238,175
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","VB",390,165
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","VII",8,1
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","VN",63,76
"Buenos Aires","Quilmes","0786","Presidente y Vicepresidente de la República","VR",6,18
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1151,942
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","CSCCC",16,11
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",465,370
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","FRENTE DE TODOS",5658,6296
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","FRENTE NOS",165,154
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4376,5692
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",288,198
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","VB",343,140
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","VII",4,18
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","VN",52,53
"Buenos Aires","Quilmes","0787","Presidente y Vicepresidente de la República","VR",7,2
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1126,1123
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","CSCCC",8,13
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",583,517
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","FRENTE DE TODOS",15257,16114
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","FRENTE NOS",399,477
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",3092,3891
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",157,243
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","VB",718,506
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","VII",0,0
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","VN",65,47
"Buenos Aires","Quilmes","0788","Presidente y Vicepresidente de la República","VR",3,1
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1422,1138
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","CSCCC",12,9
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",574,438
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7176,7207
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","FRENTE NOS",215,186
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4476,5438
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",276,215
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","VB",329,165
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","VII",2,1
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","VN",103,70
"Buenos Aires","Quilmes","0791","Presidente y Vicepresidente de la República","VR",4,9
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",597,579
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","CSCCC",10,6
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",282,276
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",7170,7839
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","FRENTE NOS",203,196
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",2047,2744
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",114,145
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","VB",486,315
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","VII",6,1
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","VN",89,62
"Buenos Aires","Quilmes","0783A","Presidente y Vicepresidente de la República","VR",1,10
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","CONSENSO FEDERAL",1489,1140
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","CSCCC",22,16
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",522,459
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","FRENTE DE TODOS",6769,7297
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","FRENTE NOS",169,161
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","JUNTOS POR EL CAMBIO",4550,6080
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","UNITE POR LA LIBERTAD Y LA DIGNIDAD",289,240
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","VB",351,238
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","VII",8,0
"Buenos Aires","Quilmes","0785A","Presidente y Vicepresidente de la República","VN",109,89
